x,y,u
0.15625,0.328125,5.274085288035531e-05
0.171875,0.328125,5.8979306705077174e-05
0.1875,0.328125,6.545061620131521e-05
0.203125,0.328125,7.216783626112333e-05
0.21875,0.328125,7.914261725280026e-05
0.234375,0.328125,8.63845293684953e-05
0.25,0.328125,9.390017037302623e-05
0.265625,0.328125,0.00010169199812278894
0.28125,0.328125,0.00010975681917994391
0.296875,0.328125,0.00011808385786026717
0.3125,0.328125,0.0001266523311140946
0.328125,0.328125,0.0001354284723500901
0.34375,0.328125,0.00014436199540791966
0.359375,0.328125,0.00015338208843558327
0.375,0.328125,0.00016239320219002835
0.390625,0.328125,0.00017127117406630975
0.40625,0.328125,0.0001798606177300255
0.421875,0.328125,0.0001879749688177324
0.4375,0.328125,0.0001954009669387281
0.453125,0.328125,0.0002019093710996283
0.46875,0.328125,0.0002072728961847861
0.484375,0.328125,0.00021129032265485294
0.5,0.328125,0.0002138126456740614
0.515625,0.328125,0.000214764367831233
0.53125,0.328125,0.0002141529687053231
0.546875,0.328125,0.00021206350900559193
0.5625,0.328125,0.00020864109630074437
0.578125,0.328125,0.00020406757490499944
0.59375,0.328125,0.00019853879686154965
0.609375,0.328125,0.0001922465217012404
0.625,0.328125,0.00018536634767572216
0.640625,0.328125,0.00017805122562264178
0.65625,0.328125,0.00017042924538729186
0.671875,0.328125,0.0001626042417324712
0.6875,0.328125,0.00015465799275203812
0.703125,0.328125,0.00014665312442862632
0.71875,0.328125,0.0001386361538403431
0.734375,0.328125,0.00013064034940697938
0.75,0.328125,0.00012268825453272427
0.765625,0.328125,0.00011479382510918104
0.78125,0.328125,0.00010696418977835532
0.796875,0.328125,9.920107053683992e-05
0.8125,0.328125,9.150191202770286e-05
0.828125,0.328125,8.386076869998065e-05
0.84375,0.328125,7.626899492594456e-05
0.859375,0.328125,6.871577709931863e-05
0.875,0.328125,6.118854030906245e-05
0.890625,0.328125,5.367325619921094e-05
0.90625,0.328125,4.6154673424973214e-05
0.921875,0.328125,3.8616487785552135e-05
0.9375,0.328125,3.104146561649516e-05
0.953125,0.328125,2.3411531267864672e-05
0.96875,0.328125,1.5707827375090553e-05
0.984375,0.328125,7.910755050040603e-06
1.0,0.328125,0.0
0.0,0.34375,0.0
0.015625,0.34375,4.936351068893764e-06
0.03125,0.34375,9.969539835521581e-06
0.046875,0.34375,1.5114238322296342e-05
0.0625,0.34375,2.0385599013352337e-05
0.078125,0.34375,2.5799264446074066e-05
0.09375,0.34375,3.137136820646488e-05
0.109375,0.34375,3.7118522689087866e-05
0.125,0.34375,4.305778755277462e-05
0.140625,0.34375,4.9206610817254235e-05
0.15625,0.34375,5.558273182702833e-05
0.171875,0.34375,6.220403162262644e-05
0.1875,0.34375,6.908831130105877e-05
0.203125,0.34375,7.625297233305393e-05
0.21875,0.34375,8.37145640734119e-05
0.234375,0.34375,9.148815234149592e-05
0.25,0.34375,9.958644848269279e-05
0.265625,0.34375,0.00010801862049153505
0.28125,0.34375,0.00011678868693662314
0.296875,0.34375,0.0001258933722791214
0.3125,0.34375,0.00013531928308763998
0.328125,0.34375,0.00014503925784517841
0.34375,0.34375,0.00015500776593910915
0.359375,0.34375,0.00016515531407834856
0.375,0.34375,0.00017538200780923096
0.390625,0.34375,0.00018555077613074296
0.40625,0.34375,0.00019548136579466464
0.421875,0.34375,0.00020494707248636996
0.4375,0.34375,0.00021367717314108253
0.453125,0.34375,0.0002213687079179699
0.46875,0.34375,0.00022771069907790426
0.484375,0.34375,0.00023242083821022784
0.5,0.34375,0.00023528861284309016
0.515625,0.34375,0.0002362120520065487
0.53125,0.34375,0.00023521363762579303
0.546875,0.34375,0.00023242907856330713
0.5625,0.34375,0.0002280754846090342
0.578125,0.34375,0.00022241228176897928
0.59375,0.34375,0.00021570642151434854
0.609375,0.34375,0.0002082076632299743
0.625,0.34375,0.00020013457280577347
0.640625,0.34375,0.00019166910120833126
0.65625,0.34375,0.0001829568536756734
0.671875,0.34375,0.0001741105133157021
0.6875,0.34375,0.0001652146042454857
0.703125,0.34375,0.00015633047289038624
0.71875,0.34375,0.00014750088883673764
0.734375,0.34375,0.0001387540080355306
0.75,0.34375,0.00013010663987614906
0.765625,0.34375,0.00012156686182472024
0.78125,0.34375,0.00011313606865915284
0.796875,0.34375,0.00010481055401503247
0.8125,0.34375,9.658271640302495e-05
0.828125,0.34375,8.844196957176115e-05
0.84375,0.34375,8.037542314916695e-05
0.859375,0.34375,7.236838635163318e-05
0.875,0.34375,6.440473619441041e-05
0.890625,0.34375,5.646718230100025e-05
0.90625,0.34375,4.8537452971704436e-05
0.921875,0.34375,4.0596421371476654e-05
0.9375,0.34375,3.2624186246295714e-05
0.953125,0.34375,2.460011820942522e-05
0.96875,0.34375,1.650288013000864e-05
0.984375,0.34375,8.310428328323424e-06
1.0,0.34375,0.0
0.0,0.359375,0.0
0.015625,0.359375,5.1673984750077185e-06
0.03125,0.359375,1.0437035362704132e-05
0.046875,0.359375,1.5825205809809965e-05
0.0625,0.359375,2.1348794167153724e-05
0.078125,0.359375,2.7025317098213453e-05
0.09375,0.359375,3.287296202553821e-05
0.109375,0.359375,3.89106172923951e-05
0.125,0.359375,4.5157889066082346e-05
0.140625,0.359375,5.163509807384247e-05
0.15625,0.359375,5.8363246525563584e-05
0.171875,0.359375,6.536394173571607e-05
0.1875,0.359375,7.265925758952469e-05
0.203125,0.359375,8.027150753057661e-05
0.21875,0.359375,8.822289240887401e-05
0.234375,0.359375,9.653497231755944e-05
0.25,0.359375,0.00010522789221985526
0.265625,0.359375,0.00011431926531117273
0.28125,0.359375,0.00012382258434656093
0.296875,0.359375,0.00013374498899827394
0.3125,0.359375,0.00014408416826188075
0.328125,0.359375,0.0001548241275915235
0.34375,0.359375,0.0001659295177255417
0.359375,0.359375,0.00017733824231084912
0.375,0.359375,0.00018895220358113162
0.390625,0.359375,0.0002006264274859681
0.40625,0.359375,0.00021215760576644217
0.421875,0.359375,0.0002232744971817911
0.4375,0.359375,0.00023363470696182334
0.453125,0.359375,0.00024283466304538548
0.46875,0.359375,0.0002504405213333192
0.484375,0.359375,0.00025604407149669624
0.5,0.359375,0.00025933624679460915
0.515625,0.359375,0.0002601740236517585
0.53125,0.359375,0.0002586088017580239
0.546875,0.359375,0.00025486214194858024
0.5625,0.359375,0.0002492655812250005
0.578125,0.359375,0.00024219370561373745
0.59375,0.359375,0.00023401129360169147
0.609375,0.359375,0.00022504134475582042
0.625,0.359375,0.00021555141589983443
0.640625,0.359375,0.00020575232806869674
0.65625,0.359375,0.00019580361700310584
0.671875,0.359375,0.00018582171761613077
0.6875,0.359375,0.00017588850426267783
0.703125,0.359375,0.00016605900651784898
0.71875,0.359375,0.00015636786004670405
0.734375,0.359375,0.00014683444989523067
0.75,0.359375,0.00013746688531557485
0.765625,0.359375,0.00012826500611195946
0.78125,0.359375,0.0001192226211608365
0.796875,0.359375,0.00011032915498934445
0.8125,0.359375,0.00010157084620784044
0.828125,0.359375,9.293161063836536e-05
0.84375,0.359375,8.439365544217505e-05
0.859375,0.359375,7.593790916103331e-05
0.875,0.359375,6.754431596760068e-05
0.890625,0.359375,5.9192029799224434e-05
0.90625,0.359375,5.085953460680587e-05
0.921875,0.359375,4.25247099569298e-05
0.9375,0.359375,3.416485608465606e-05
0.953125,0.359375,2.575668874143984e-05
0.96875,0.359375,1.727631146664928e-05
0.984375,0.359375,8.699170973892485e-06
1.0,0.359375,0.0
0.0,0.375,0.0
0.015625,0.375,5.390266371841847e-06
0.03125,0.375,1.0888039164042763e-05
0.046875,0.375,1.651124419031462e-05
0.0625,0.375,2.2278510894933034e-05
0.078125,0.375,2.8209252568883946e-05
0.09375,0.375,3.432374682329119e-05
0.109375,0.375,4.0643214160916035e-05
0.125,0.375,4.718989136219606e-05
0.140625,0.375,5.398709472663869e-05
0.15625,0.375,6.105926574702665e-05
0.171875,0.375,6.84319881964455e-05
0.1875,0.375,7.613196037182435e-05
0.203125,0.375,8.418689863053774e-05
0.21875,0.375,9.26253373243341e-05
0.234375,0.375,0.00010147627427468913
0.25,0.375,0.00011076858794025417
0.265625,0.375,0.00012053011953407699
0.28125,0.375,0.0001307862668424293
0.296875,0.375,0.00014155787199917545
0.3125,0.375,0.00015285809882856905
0.328125,0.375,0.00016468788521556684
0.34375,0.375,0.00017702942979165419
0.359375,0.375,0.0001898370594035637
0.375,0.375,0.0002030248009031132
0.390625,0.375,0.00021645021532710928
0.40625,0.375,0.00022989486559409826
0.421875,0.375,0.00024304370521871827
0.4375,0.375,0.000255469334577255
0.453125,0.375,0.00026663265473584924
0.46875,0.375,0.0002759170342538958
0.484375,0.375,0.0002827119184503157
0.5,0.375,0.000286542105581138
0.515625,0.375,0.00028719725246645426
0.53125,0.375,0.0002847862910900324
0.546875,0.375,0.0002796820940456026
0.5625,0.375,0.00027240245337087463
0.578125,0.375,0.00026349372587313374
0.59375,0.375,0.0002534528924115444
0.609375,0.375,0.00024269107612065368
0.625,0.375,0.00023152646679365274
0.640625,0.375,0.00022019309852253059
0.65625,0.375,0.00020885574149995384
0.671875,0.375,0.00019762539843974132
0.6875,0.375,0.00018657290926870027
0.703125,0.375,0.00017573990108552865
0.71875,0.375,0.00016514715984688544
0.734375,0.375,0.00015480082402742536
0.75,0.375,0.00014469686624320267
0.765625,0.375,0.00013482428456368782
0.78125,0.375,0.00012516734630468456
0.796875,0.375,0.00011570714736961796
0.8125,0.375,0.00010642268228813242
0.828125,0.375,9.729156671164377e-05
0.84375,0.375,8.829051398665574e-05
0.859375,0.375,7.939563803810708e-05
0.875,0.375,7.058263362139542e-05
0.890625,0.375,6.182686989437767e-05
0.90625,0.375,5.3103422542384135e-05
0.921875,0.375,4.4387062108503914e-05
0.9375,0.375,3.565221082887127e-05
0.953125,0.375,2.687287649913184e-05
0.96875,0.375,1.8022569245703842e-05
0.984375,0.375,9.07420522440914e-06
1.0,0.375,0.0
0.0,0.390625,0.0
0.015625,0.390625,5.603242935271923e-06
0.03125,0.390625,1.1319069009325895e-05
0.046875,0.390625,1.7167010206350505e-05
0.0625,0.390625,2.3167419313038905e-05
0.078125,0.390625,2.9341589708662743e-05
0.09375,0.390625,3.5711881179202174e-05
0.109375,0.390625,4.230185148111051e-05
0.125,0.390625,4.913639264292228e-05
0.140625,0.390625,5.624186981274884e-05
0.15625,0.390625,6.364625861238039e-05
0.171875,0.390625,7.137927410082064e-05
0.1875,0.390625,7.947248005686011e-05
0.203125,0.390625,8.795936055983691e-05
0.21875,0.390625,9.68753255545339e-05
0.234375,0.390625,0.00010625760635970093
0.25,0.390625,0.00011614497307592804
0.265625,0.390625,0.00012657716927884355
0.28125,0.390625,0.00013759390388021504
0.296875,0.390625,0.00014923315640783525
0.3125,0.390625,0.00016152842757562763
0.328125,0.390625,0.0001745043862224672
0.34375,0.390625,0.00018817011130661603
0.359375,0.390625,0.0002025088007877313
0.375,0.390625,0.00021746245880178806
0.390625,0.390625,0.0002329098365032561
0.40625,0.390625,0.0002486362175658489
0.421875,0.390625,0.00026429547078785825
0.4375,0.390625,0.0002793699556393945
0.453125,0.390625,0.0002931448264654038
0.46875,0.390625,0.0003047304408942753
0.484375,0.390625,0.0003131794083778359
0.5,0.390625,0.0003177194667855451
0.515625,0.390625,0.00031802209282788047
0.53125,0.390625,0.000314316390711833
0.546875,0.390625,0.00030725394215237706
0.5625,0.390625,0.00029766231768103
0.578125,0.390625,0.0002863424978937922
0.59375,0.390625,0.0002739627938064416
0.609375,0.390625,0.0002610304270151362
0.625,0.390625,0.000247905226381214
0.640625,0.390625,0.0002348287394642499
0.65625,0.390625,0.00022195443149549204
0.671875,0.390625,0.00020937319931843418
0.6875,0.390625,0.00019713290965400933
0.703125,0.390625,0.00018525254985083723
0.71875,0.390625,0.0001737321285108506
0.734375,0.390625,0.00016255944488813184
0.75,0.390625,0.00015171464003222677
0.765625,0.390625,0.00014117321313601318
0.78125,0.390625,0.00013090799135969406
0.796875,0.390625,0.00012089039260199398
0.8125,0.390625,0.00011109121343571125
0.828125,0.390625,0.00010148109951092348
0.84375,0.390625,9.203080434348263e-05
0.859375,0.390625,8.27113075176822e-05
0.875,0.390625,7.349383976880851e-05
0.890625,0.390625,6.434984653101945e-05
0.90625,0.390625,5.525091083443933e-05
0.921875,0.390625,4.6168649214676466e-05
0.9375,0.390625,3.707458941576529e-05
0.953125,0.390625,2.794003535817487e-05
0.96875,0.390625,1.8735922595041423e-05
0.984375,0.390625,9.432665950734982e-06
1.0,0.390625,0.0
0.0,0.40625,0.0
0.015625,0.40625,5.804593076362009e-06
0.03125,0.40625,1.1726593294445952e-05
0.046875,0.40625,1.778707947899558e-05
0.0625,0.40625,2.400806765225046e-05
0.078125,0.40625,3.0412671402129693e-05
0.09375,0.40625,3.702527464467318e-05
0.109375,0.40625,4.387171873418903e-05
0.125,0.40625,5.097950567636878e-05
0.140625,0.40625,5.8378018746967495e-05
0.15625,0.40625,6.609876093873953e-05
0.171875,0.40625,7.417561007250249e-05
0.1875,0.40625,8.264508666251827e-05
0.203125,0.40625,9.154662599062936e-05
0.21875,0.40625,0.00010092283813176403
0.234375,0.40625,0.00011081972695610517
0.25,0.40625,0.00012128681826334955
0.265625,0.40625,0.0001323771130419169
0.28125,0.40625,0.00014414672600432155
0.296875,0.40625,0.00015665397841976443
0.3125,0.40625,0.00016995756603863598
0.328125,0.40625,0.00018411318351206808
0.34375,0.40625,0.00019916760549699538
0.359375,0.40625,0.00021514863364917701
0.375,0.40625,0.00023204844829629318
0.390625,0.40625,0.0002497967504676297
0.40625,0.40625,0.00026821892118797315
0.421875,0.40625,0.000286974392501888
0.4375,0.40625,0.00030547481428934594
0.453125,0.40625,0.0003227979673119806
0.46875,0.40625,0.00033765312784137295
0.484375,0.40625,0.00034851402282111806
0.5,0.40625,0.00035404030568655925
0.515625,0.40625,0.00035367793847020524
0.53125,0.40625,0.00034792376610929616
0.546875,0.40625,0.0003379675564296491
0.5625,0.40625,0.00032515930523729165
0.578125,0.40625,0.00031066675710075646
0.59375,0.40625,0.0002953604850773094
0.609375,0.40625,0.00027983019302142166
0.625,0.40625,0.00026444700553241677
0.640625,0.40625,0.0002494280472462688
0.65625,0.40625,0.00023488818599273653
0.671875,0.40625,0.0002208770712695828
0.6875,0.40625,0.0002074040899776945
0.703125,0.40625,0.00019445458125055427
0.71875,0.40625,0.0001820001183396462
0.734375,0.40625,0.00017000490372466175
0.75,0.40625,0.00015842967049874815
0.765625,0.40625,0.00014723400446682027
0.78125,0.40625,0.000136377675095604
0.796875,0.40625,0.00012582134924258917
0.8125,0.40625,0.00011552692380869558
0.828125,0.40625,0.00010545762578246276
0.84375,0.40625,9.557797263104756e-05
0.859375,0.40625,8.585365090525476e-05
0.875,0.40625,7.62513487438401e-05
0.890625,0.40625,6.673856392403233e-05
0.90625,0.40625,5.728340020790345e-05
0.921875,0.40625,4.7854359086057756e-05
0.9375,0.40625,3.842013042725654e-05
0.953125,0.40625,2.8949383249401656e-05
0.96875,0.40625,1.9410556353822762e-05
0.984375,0.40625,9.771647605315026e-06
1.0,0.40625,0.0
0.0,0.421875,0.0
0.015625,0.421875,5.992590076012515e-06
0.03125,0.421875,1.2107095928909531e-05
0.046875,0.421875,1.8366047446597605e-05
0.0625,0.421875,2.4793023363883295e-05
0.078125,0.421875,3.14128514705075e-05
0.09375,0.421875,3.825182784185199e-05
0.109375,0.421875,4.53379594834147e-05
0.125,0.421875,5.270123524015791e-05
0.140625,0.421875,6.037393028647636e-05
0.15625,0.421875,6.839094990127582e-05
0.171875,0.421875,7.679021839539345e-05
0.1875,0.421875,8.561311872306298e-05
0.203125,0.421875,9.490498698892275e-05
0.21875,0.421875,0.00010471566289473698
0.234375,0.421875,0.00011510009063042449
0.25,0.421875,0.00012611895210326942
0.265625,0.421875,0.0001378392909277719
0.28125,0.421875,0.0001503350427333037
0.296875,0.421875,0.00016368730982482154
0.3125,0.421875,0.000177984078683225
0.328125,0.421875,0.00019331882816449656
0.34375,0.421875,0.00020978702723111647
0.359375,0.421875,0.00022747872098209982
0.375,0.421875,0.0002464639965373654
0.390625,0.421875,0.0002667657154205137
0.40625,0.421875,0.00028831004634463826
0.421875,0.421875,0.0003108400981760078
0.4375,0.421875,0.0003337743325798056
0.453125,0.421875,0.00035600302680836176
0.46875,0.421875,0.00037568285789029305
0.484375,0.421875,0.00039027299417032874
0.5,0.421875,0.00039726425414038363
0.515625,0.421875,0.00039562660079294886
0.53125,0.421875,0.0003865015922533278
0.546875,0.421875,0.0003721663408360871
0.5625,0.421875,0.00035484788335180434
0.578125,0.421875,0.00033620274680002066
0.59375,0.421875,0.0003172897012472652
0.609375,0.421875,0.00029871753462939126
0.625,0.421875,0.0002808014323598902
0.640625,0.421875,0.00026367939088903995
0.65625,0.421875,0.00024738797143733027
0.671875,0.421875,0.0002319084280550773
0.6875,0.421875,0.00021719373310222846
0.703125,0.421875,0.0002031839748945172
0.71875,0.421875,0.00018981489050448461
0.734375,0.421875,0.0001770224190741245
0.75,0.421875,0.00016474497926046396
0.765625,0.421875,0.0001529244631093422
0.78125,0.421875,0.00014150651978937673
0.796875,0.421875,0.00013044045854114213
0.8125,0.421875,0.0001196789585973337
0.828125,0.421875,0.00010917769180874048
0.84375,0.421875,9.889491623891107e-05
0.859375,0.421875,8.879107156280475e-05
0.875,0.421875,7.882839132495273e-05
0.890625,0.421875,6.89705381096203e-05
0.90625,0.421875,5.9182262612455873e-05
0.921875,0.421875,4.9429084820738775e-05
0.9375,0.421875,3.967699403251379e-05
0.953125,0.421875,2.9892163698275924e-05
0.96875,0.421875,2.004067671163616e-05
0.984375,0.421875,1.0088256604853349e-05
1.0,0.421875,0.0
0.0,0.4375,0.0
0.015625,0.4375,6.165549467688831e-06
0.03125,0.4375,1.2457145970519383e-05
0.046875,0.4375,1.8898638048317066e-05
0.0625,0.4375,2.5515025777179574e-05
0.078125,0.4375,3.2332698153771165e-05
0.09375,0.4375,3.9379695962689345e-05
0.109375,0.4375,4.668600698361182e-05
0.125,0.4375,5.428390157354566e-05
0.140625,0.4375,6.220831814813215e-05
0.15625,0.4375,7.049730992860973e-05
0.171875,0.4375,7.919256655263202e-05
0.1875,0.4375,8.834002677086916e-05
0.203125,0.4375,9.799060139208854e-05
0.21875,0.4375,0.00010820102865017828
0.234375,0.4375,0.00011903488664205132
0.25,0.4375,0.00013056378809192352
0.265625,0.4375,0.00014286877863593865
0.28125,0.4375,0.00015604194534818197
0.296875,0.4375,0.00017018820566376547
0.3125,0.4375,0.0001854271644515501
0.328125,0.4375,0.00020189475025380886
0.34375,0.4375,0.00021974397084370865
0.359375,0.4375,0.00023914335607983945
0.375,0.4375,0.0002602700495297235
0.390625,0.4375,0.0002832911655641222
0.40625,0.4375,0.00030832010737468244
0.421875,0.4375,0.0003353206682413052
0.4375,0.4375,0.000363906855416469
0.453125,0.4375,0.00039295741512623974
0.46875,0.4375,0.00042000568306461414
0.484375,0.4375,0.0004407574972284644
0.5,0.4375,0.00045011983833477304
0.515625,0.4375,0.0004459333427085281
0.53125,0.4375,0.00043102813625334066
0.546875,0.4375,0.00040995030050232925
0.5625,0.4375,0.00038633237223324995
0.578125,0.4375,0.00036235907502659955
0.59375,0.4375,0.0003391355374743392
0.609375,0.4375,0.00031713264724351565
0.625,0.4375,0.00029648958542873136
0.640625,0.4375,0.0002771853502347256
0.65625,0.4375,0.00025912855373578684
0.671875,0.4375,0.0002422023291698267
0.6875,0.4375,0.00022628584975530424
0.703125,0.4375,0.00021126397915117575
0.71875,0.4375,0.00019703102080120363
0.734375,0.4375,0.00018349161194707007
0.75,0.4375,0.00017056030265629176
0.765625,0.4375,0.00015816058999044782
0.78125,0.4375,0.00014622378439707958
0.796875,0.4375,0.00013468788542897946
0.8125,0.4375,0.00012349654287685112
0.828125,0.4375,0.00011259812919858589
0.84375,0.4375,0.00010194492500347618
0.859375,0.4375,9.149240853133372e-05
0.875,0.4375,8.119863593626852e-05
0.890625,0.4375,7.102369830941015e-05
0.90625,0.4375,6.0929241979335955e-05
0.921875,0.4375,5.087803980589551e-05
0.9375,0.4375,4.083360247856028e-05
0.953125,0.4375,3.075982002638431e-05
0.96875,0.4375,2.062062474582053e-05
0.984375,0.4375,1.0379667517215646e-05
1.0,0.4375,0.0
0.0,0.453125,0.0
0.015625,0.453125,6.321863921801297e-06
0.03125,0.453125,1.2773469425491982e-05
0.046875,0.453125,1.9379816071627953e-05
0.0625,0.453125,2.616714447819748e-05
0.078125,0.453125,3.316320624182473e-05
0.09375,0.453125,4.039756516311116e-05
0.109375,0.453125,4.790193891244391e-05
0.125,0.453125,5.5710592151479327e-05
0.140625,0.453125,6.3860794627576e-05
0.15625,0.453125,7.239336106642574e-05
0.171875,0.453125,8.135329404991925e-05
0.1875,0.453125,9.07905568148237e-05
0.203125,0.453125,0.00010076101048424602
0.21875,0.453125,0.00011132756021927288
0.234375,0.453125,0.00012256156786104403
0.25,0.453125,0.00013454460562648286
0.265625,0.453125,0.0001473706470393026
0.28125,0.453125,0.00016114881761399092
0.296875,0.453125,0.00017600685691819047
0.3125,0.453125,0.00019209546794455936
0.328125,0.453125,0.0002095937270053988
0.34375,0.453125,0.000228715637864569
0.359375,0.453125,0.00024971758084441173
0.375,0.453125,0.0002729054186019661
0.390625,0.453125,0.000298637268095419
0.40625,0.453125,0.00032731040178744005
0.421875,0.453125,0.000359300095752241
0.4375,0.453125,0.0003947631086854575
0.453125,0.453125,0.00043308646376586805
0.46875,0.453125,0.0004715576784951448
0.484375,0.453125,0.0005031626756114858
0.5,0.453125,0.0005167867417018867
0.515625,0.453125,0.0005072381076081049
0.53125,0.453125,0.00048211879143269165
0.546875,0.453125,0.00045069046834455087
0.5625,0.453125,0.0004185250602882319
0.578125,0.453125,0.0003880263300072937
0.59375,0.453125,0.000359937133313896
0.609375,0.453125,0.00033429860745391173
0.625,0.453125,0.000310901236220954
0.640625,0.453125,0.00028947109979639773
0.65625,0.453125,0.00026974011023339373
0.671875,0.453125,0.0002514688787619364
0.6875,0.453125,0.0002344511099936326
0.703125,0.453125,0.00021851130425846058
0.71875,0.453125,0.0002035004788305234
0.734375,0.453125,0.0001892917212371217
0.75,0.453125,0.0001757762050595557
0.765625,0.453125,0.0001628598246053199
0.78125,0.453125,0.00015046042520362556
0.796875,0.453125,0.00013850554767482729
0.8125,0.453125,0.0001269305958199588
0.828125,0.453125,0.00011567734382681225
0.84375,0.453125,0.00010469271356532
0.859375,0.453125,9.392776484147748e-05
0.875,0.453125,8.333685306970723e-05
0.890625,0.453125,7.28769181317046e-05
0.90625,0.453125,6.250687555165832e-05
0.921875,0.453125,5.218708682711222e-05
0.9375,0.453125,4.187889011891349e-05
0.953125,0.453125,3.154417579127546e-05
0.96875,0.453125,2.1144993720190278e-05
0.984375,0.453125,1.0643181020561421e-05
1.0,0.453125,0.0
0.0,0.46875,0.0
0.015625,0.46875,6.460037704167307e-06
0.03125,0.46875,1.305302024396098e-05
0.046875,0.46875,1.9804898433753265e-05
0.0625,0.46875,2.6742936579933067e-05
0.078125,0.46875,3.3896008429677667e-05
0.09375,0.46875,4.129492913764834e-05
0.109375,0.46875,4.897283425953489e-05
0.125,0.46875,5.6965619254157915e-05
0.140625,0.46875,6.531245634606228e-05
0.15625,0.46875,7.405641017867517e-05
0.171875,0.46875,8.324517992220502e-05
0.1875,0.46875,9.293200404077062e-05
0.203125,0.46875,0.00010317677572168238
0.21875,0.46875,0.00011404743343438646
0.234375,0.46875,0.00012562171432349496
0.25,0.46875,0.00013798939133576158
0.265625,0.46875,0.00015125516300591791
0.28125,0.46875,0.000165542435190375
0.296875,0.46875,0.0001809983383587562
0.3125,0.46875,0.0001978004801797174
0.328125,0.46875,0.0002161661676311048
0.34375,0.46875,0.00023636518143349455
0.359375,0.46875,0.0002587376801634081
0.375,0.46875,0.00028371940633372696
0.390625,0.46875,0.0003118766124626882
0.40625,0.46875,0.0003439508240566376
0.421875,0.46875,0.0003808994296289507
0.4375,0.46875,0.0004238556627230505
0.453125,0.46875,0.0004736900002620086
0.46875,0.46875,0.0005290630945157731
0.484375,0.46875,0.0005803580796110023
0.5,0.46875,0.0006025530489673676
0.515625,0.46875,0.0005813774953167171
0.53125,0.46875,0.0005384635291112406
0.546875,0.46875,0.0004919853971040296
0.5625,0.46875,0.00044913105941277496
0.578125,0.46875,0.0004113819239812187
0.59375,0.46875,0.000378343507917461
0.609375,0.46875,0.00034923551741637953
0.625,0.46875,0.00032332535717523943
0.640625,0.46875,0.0003000150106168368
0.65625,0.46875,0.0002788338958126071
0.671875,0.46875,0.0002594132874760722
0.6875,0.46875,0.0002414620560989587
0.703125,0.46875,0.00022474752619533106
0.71875,0.46875,0.00020908116204446472
0.734375,0.46875,0.0001943080134568072
0.75,0.46875,0.00018029892460545032
0.765625,0.46875,0.0001669447376206579
0.78125,0.46875,0.00015415193366664483
0.796875,0.46875,0.00014183931521859688
0.8125,0.46875,0.00012993544865235666
0.828125,0.46875,0.00011837666715380618
0.84375,0.46875,0.00010710549035135742
0.859375,0.46875,9.606935647806943e-05
0.875,0.46875,8.521959056090065e-05
0.890625,0.46875,7.451055173710865e-05
0.90625,0.46875,6.389891677680285e-05
0.921875,0.46875,5.334306692177438e-05
0.9375,0.46875,4.2802552376310444e-05
0.953125,0.46875,3.2237613987501984e-05
0.96875,0.46875,2.1608745366798993e-05
0.984375,0.46875,1.0876281298242104e-05
1.0,0.46875,0.0
0.0,0.484375,0.0
0.015625,0.484375,6.57871918656049e-06
0.03125,0.484375,1.3293047334725565e-05
0.046875,0.484375,2.0169659312685433e-05
0.0625,0.484375,2.7236595487513017e-05
0.078125,0.484375,3.452357559087154e-05
0.09375,0.484375,4.206235179921252e-05
0.109375,0.484375,4.988711330503169e-05
0.125,0.484375,5.803495753370842e-05
0.140625,0.484375,6.654644712541326e-05
0.15625,0.484375,7.54662772543515e-05
0.171875,0.484375,8.484408538927261e-05
0.1875,0.484375,9.473544608944004e-05
0.203125,0.484375,0.00010520310820582367
0.21875,0.484375,0.00011631855295079916
0.234375,0.484375,0.00012816398188200795
0.25,0.484375,0.0001408348889640831
0.265625,0.484375,0.00015444343873809434
0.28125,0.484375,0.00016912297693460102
0.296875,0.484375,0.00018503416404966322
0.3125,0.484375,0.00020237348773242917
0.328125,0.484375,0.00022138535110579341
0.34375,0.484375,0.00024237969059036224
0.359375,0.484375,0.0002657584120660703
0.375,0.484375,0.000292056342246663
0.390625,0.484375,0.0003220067174385124
0.40625,0.484375,0.00035664839096608925
0.421875,0.484375,0.000397499669336209
0.4375,0.484375,0.00044680683891874215
0.453125,0.484375,0.0005076859565249948
0.46875,0.484375,0.0005828982217603988
0.484375,0.484375,0.0006662849963833815
0.5,0.484375,0.0007071120370464925
0.515625,0.484375,0.0006625844157707453
0.53125,0.484375,0.0005927840935608152
0.546875,0.484375,0.000527992915183428
0.5625,0.484375,0.000474183842098787
0.578125,0.484375,0.0004298700163686021
0.59375,0.484375,0.0003927103376389956
0.609375,0.484375,0.0003608633462097759
0.625,0.484375,0.00033303139230203034
0.640625,0.484375,0.00030830711689641547
0.65625,0.484375,0.0002860429356898361
0.671875,0.484375,0.00026576398561764823
0.6875,0.484375,0.0002471126198565991
0.703125,0.484375,0.000229812785247742
0.71875,0.484375,0.0002136466434825874
0.734375,0.484375,0.00019843882254915062
0.75,0.484375,0.00018404553337390202
0.765625,0.484375,0.0001703468677663701
0.78125,0.484375,0.00015724122785572517
0.796875,0.484375,0.00014464121602393172
0.8125,0.484375,0.00013247054600122908
0.828125,0.484375,0.00012066168089363373
0.84375,0.484375,0.00010915399690290889
0.859375,0.484375,9.789233236946031e-05
0.875,0.484375,8.68258223886876e-05
0.890625,0.484375,7.590694682941227e-05
